  2092  0.976402,  0.517566,  0.065915,  5.814469 
  3096  0.873496,  0.413702,  0.010981,  6.993220 
  8023  0.682947,  1.566482,  0.175501, 21.937988 
  8049  0.903677,  1.559589,  0.153134,  6.073733 
  8143  0.785391,  3.375999,  0.312537, 10.451440 
 12003  0.781774,  2.150787,  0.116266,  5.558535 
 12074  0.808575,  1.482933,  0.194389, 11.033216 
 12084  0.588747,  2.085761,  0.346285, 28.497442 
 14037  0.885014,  1.320177,  0.161790, 13.479429 
 15004  0.893920,  2.604774,  0.308258,  8.979388 
 15088  0.898550,  0.502139,  0.074031, 13.456586 
 16052  0.610541,  1.734774,  0.249846, 49.180241 
 16077  0.811644,  2.849661,  0.313342,  9.251021 
 19021  0.896474,  2.204562,  0.311239,  9.024796 
 20008  0.862657,  2.040816,  0.299163, 11.301798 
 21077  0.772525,  1.733895,  0.298654, 11.405710 
 22013  0.863057,  1.451202,  0.135173, 11.557833 
 22090  0.943436,  1.626484,  0.230761,  4.515465 
 22093  0.932284,  1.211231,  0.193432,  7.390891 
 23025  0.947265,  1.213125,  0.177989,  9.292481 
 23080  0.890330,  2.179891,  0.232388,  9.034446 
 23084  0.715607,  2.500466,  0.283989, 12.455314 
 24004  0.824172,  2.108211,  0.155983, 13.651537 
 24063  0.888454,  1.322648,  0.122561,  9.175737 
 24077  0.921368,  2.187505,  0.296351,  7.766448 
 25098  0.890760,  2.192189,  0.268046, 11.068969 
 26031  0.665731,  0.981420,  0.000000, 92.241066 
 27059  0.931952,  1.858891,  0.236332,  7.777587 
 28075  0.731057,  1.062740,  0.108035, 28.693199 
 28096  0.970398,  0.126545,  0.000000, 133.574005 
 33039  0.855179,  1.760707,  0.164122, 23.243898 
 33066  0.886989,  1.955404,  0.262976,  6.103681 
 35008  0.712700,  1.971022,  0.125196, 12.977951 
 35010  0.875685,  2.324540,  0.324979,  6.621596 
 35058  0.806806,  1.700077,  0.171748, 10.737928 
 35070  0.932551,  0.703795,  0.019068,  8.000135 
 35091  0.732071,  2.091672,  0.211884, 18.692446 
 37073  0.678730,  2.659012,  0.159129,  8.597383 
 38082  0.724708,  2.701100,  0.319149, 13.136349 
 38092  0.905558,  1.455327,  0.139573,  4.831242 
 41004  0.933641,  0.601360,  0.059738, 12.219133 
 41025  0.703008,  2.502079,  0.230464, 12.667642 
 41033  0.914003,  1.260757,  0.209245, 14.479223 
 41069  0.791227,  1.552621,  0.214663, 12.939013 
 42012  0.886528,  2.423037,  0.362963,  8.749625 
 42044  0.952426,  1.059972,  0.173347,  7.819340 
 42049  0.980377,  0.637370,  0.061203,  2.248293 
 42078  0.924375,  0.714809,  0.073085,  7.709218 
 43070  0.819853,  0.710289,  0.000000, 115.799545 
 43074  0.836404,  1.472379,  0.166824, 11.395495 
 43083  0.633974,  2.338568,  0.324634, 22.378580 
 45077  0.813079,  1.804707,  0.179715, 24.848906 
 45096  0.867560,  1.151056,  0.146292,  6.785007 
 46076  0.922304,  1.316801,  0.071104,  8.142170 
 48055  0.919482,  0.960533,  0.062629,  8.940226 
 54005  0.615693,  1.312365,  0.000000, 79.919884 
 54082  0.851287,  2.384633,  0.229827,  8.427518 
 55067  0.930833,  0.773345,  0.046088,  4.577041 
 55073  0.841591,  2.318386,  0.328069, 12.017420 
 55075  0.957758,  1.173095,  0.164241,  4.715157 
 56028  0.710580,  2.654525,  0.215721, 11.950665 
 58060  0.725553,  3.158150,  0.228612, 16.805279 
 59078  0.877869,  2.355455,  0.385864,  6.583505 
 60079  0.955479,  0.334526,  0.013320, 11.404238 
 61060  0.797597,  1.322685,  0.083677,  5.773054 
 61086  0.893904,  1.547375,  0.233362, 15.194107 
 62096  0.974183,  0.421790,  0.044427,  3.117783 
 65010  0.849834,  1.746985,  0.235201,  9.889657 
 65019  0.944803,  1.831886,  0.176383,  4.444034 
 65033  0.876610,  1.839049,  0.205080,  7.889879 
 65074  0.947910,  1.893975,  0.270397,  4.339314 
 65132  0.841972,  2.881901,  0.297263, 12.283765 
 66039  0.795158,  1.953501,  0.279915, 10.495648 
 66053  0.821446,  1.974514,  0.303165, 15.944119 
 66075  0.846711,  0.861920,  0.092368,  5.398336 
 67079  0.824547,  2.473889,  0.232354,  8.075926 
 68077  0.929105,  1.021063,  0.137543,  8.647507 
 69015  0.837679,  2.873553,  0.277793,  7.508135 
 69020  0.824757,  1.989807,  0.166279,  7.973282 
 69040  0.625963,  1.168935,  0.000000, 80.090309 
 71046  0.951884,  1.225809,  0.110565,  5.486642 
 76002  0.942766,  1.287789,  0.121961,  4.920395 
 76053  0.606738,  2.781465,  0.321290, 23.002146 
 78004  0.942190,  1.342765,  0.175057,  5.744850 
 78019  0.924682,  1.667042,  0.224147,  5.306494 
 80099  0.891223,  0.340608,  0.007865, 10.514402 
 85048  0.922017,  1.979791,  0.304274,  6.707252 
 86000  0.849322,  2.195326,  0.163719,  9.959376 
 86016  0.747284,  3.435630,  0.402641, 17.211624 
 86068  0.794095,  0.642787,  0.000000, 112.497917 
 87046  0.693367,  2.575796,  0.290483, 15.126658 
 87065  0.611415,  2.915628,  0.294328, 24.285702 
 89072  0.855749,  2.950994,  0.271397, 10.034157 
 90076  0.824029,  1.805773,  0.297378,  5.240659 
 92059  0.782442,  1.655837,  0.149520, 10.252054 
 94079  0.654535,  1.029729,  0.000000, 91.651230 
 95006  0.812995,  1.653338,  0.226861, 14.606412 
 97017  0.937147,  1.168766,  0.130627,  5.347214 
 97033  0.818084,  1.617560,  0.074071, 22.923086 
100075  0.847075,  1.941630,  0.288879,  8.783389 
100080  0.829355,  1.771107,  0.176678, 12.376285 
100098  0.768995,  2.026243,  0.244029, 17.112949 
101085  0.923012,  1.970826,  0.297717,  3.766064 
101087  0.945523,  1.567480,  0.229468,  5.910532 
102061  0.894237,  1.192596,  0.180386, 14.509707 
103041  0.897746,  1.431460,  0.201367,  8.971524 
103070  0.823603,  2.449471,  0.337490, 10.995758 
104022  0.897566,  1.527025,  0.162959, 11.234148 
105019  0.957541,  0.429470,  0.060817,  3.755860 
105025  0.907846,  1.147769,  0.149275, 12.928838 
105053  0.811169,  0.974948,  0.076149,  5.744581 
106020  0.827492,  1.806298,  0.170128, 19.956440 
106024  0.769441,  1.555799,  0.155158, 10.009404 
106025  0.943129,  0.833403,  0.102744,  5.102611 
108005  0.737798,  2.999340,  0.341105, 11.908687 
108041  0.796883,  1.817680,  0.220262, 17.555365 
